Ano Lançamento	PI	Ação Governo	Categoria Gasto	Elemento Despesa	Subitem	Item Informação	Movim. Líquido - R$ (Item Informação)
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	FRETES E TRANSPORTES DE ENCOMENDAS	55	11.691,94
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	JUROS	55	2.263,61
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS	55	3.648,75
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO DE MAQUINAS E EQUIPAMENTOS	55	84.429,96
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	55	609.935,19
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUTENCAO E CONSERV. DE BENS IMOVEIS	55	7.743,72
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MULTAS INDEDUTIVEIS	55	5.748,22
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL	55	7.213,60
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV.MEDICO-HOSPITAL.,ODONTOL.E LABORATORIAIS	55	30.741,65
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICO DE INCINERACAO,DESTRUICAO E DEMOLICAO	55	25.668,63
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE AGUA E ESGOTO	55	580.387,56
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ANALISES E PESQUISAS CIENTIFICAS	55	22.504,32
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE CONTROLE AMBIENTAL	55	15.287,85
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	55	687.716,99
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE TELECOMUNICACOES	55	8.583,01
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE EQUIPAMENTOS DE TIC - IMPRESSORAS	55	2.871,54
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA	55	6.289,50
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	MULTAS INDEDUTIVEIS	55	369,58
2020	NM20GA00000	8585	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE SOFTWARES	55	45.460,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GENEROS DE ALIMENTACAO	55	12.816,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE COPA E COZINHA	55	3.832,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE EXPEDIENTE	55	22.648,25
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE PROTECAO E SEGURANCA	55	1.325,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ELETRICO E ELETRONICO	55	980,00
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES	55	27.985,74
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	55	1.223,20
2020	NM20GL00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	55	3.330,00
2020	NM20LG00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS	55	3.293,99
2020	NM20LS00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	55	2.030.643,11
2020	NM20LS00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	55	3.028,25
2020	NM20UF00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE ACONDICIONAMENTO E EMBALAGEM	55	7.604,95
2020	NM20UF00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	55	1.524.534,94
2020	NM20UL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	55	385,60
2020	NM20UL00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	55	1.047.039,03
2020	NO200000520	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	55	31.088,00
2020	NO20LS00320	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	55	5.233,00
2020	NO20SU00000	21C0	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	55	25.182,79
2020	NO20SU00000	21C0	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	55	1.050,00
2020	NR01AA00000	20RX	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	SERVICOS DE COPA E COZINHA	55	92.101,90
2020	NR01GL00000	20RX	INVESTIMENTO	EQUIPAMENTOS E MATERIAL PERMANENTE	APARELHOS E UTENSILIOS DOMESTICOS	55	50.000,00
2020	NR01LS00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	55	110.556,82
2020	NR01UF00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE ACONDICIONAMENTO E EMBALAGEM	55	7.829,99
2020	NR01UF00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	55	238.388,23
2020	NR01UL00000	20RX	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	55	9.614,00
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	55	89.415,45
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	55	77.764,00
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	55	1.482,04
2020	V2000N7100N	2000	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	55	916,26
2020	V4572N99DPN	4572	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICO DE SELECAO E TREINAMENTO	55	45.750,61
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GAS E OUTROS MATERIAIS ENGARRAFADOS	56	1.450,00
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GENEROS DE ALIMENTACAO	56	3.582,00
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE LIMPEZA E PROD. DE HIGIENIZACAO	56	1.943,80
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE TIC - MATERIAL DE CONSUMO	56	2.904,20
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ELETRICO E ELETRONICO	56	2.169,84
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	56	95.107,28
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	335.643,02
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	56	205.926,05
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL	56	1.295,00
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	FRETES E TRANSPORTES DE ENCOMENDAS	56	359,83
2020	-8	20G8	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS GRAFICOS E EDITORIAIS	56	126,00
2020	-8	20G8	INVESTIMENTO	OBRAS E INSTALACOES	BENFEITORIAS EM PROPRIEDADES DE TERCEIROS	56	1.551.506,72
2020	-8	20YI	OUTRAS DESPESAS CORRENTES	AUXILIO FINANCEIRO A PESQUISADORES	AUXILIO A PESQUISADORES	56	9.410,00
2020	-8	219A	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	56	32.780,65
2020	-8	219A	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV.MEDICO-HOSPITAL.,ODONTOL.E LABORATORIAIS	56	2.993,58
2020	-8	8535	INVESTIMENTO	OBRAS E INSTALACOES	BENFEITORIAS EM PROPRIEDADES DE TERCEIROS	56	109.573,38
2020	FAEC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	309.057,27
2020	FAEC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES	56	4.273,50
2020	FAEC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	56	200,00
2020	FAEC2019	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL	56	57.664,43
2020	FAEC2019	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	56	144.388,36
2020	M20RXG4100N	20RX	INVESTIMENTO	OBRAS E INSTALACOES	BENFEITORIAS EM PROPRIEDADES DE TERCEIROS	56	911.416,16
2020	M20RXG7100N	20RX	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	VIGILANCIA OSTENSIVA	56	58.796,36
2020	M20RXG7100N	20RX	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	EMISSAO DE CERTIFICADOS DIGITAIS	56	1.024,00
2020	M20RXG7100N	20RX	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE SOFTWARES	56	18.892,41
2020	M20RXG7100N	20RX	INVESTIMENTO	OBRAS E INSTALACOES	BENFEITORIAS EM PROPRIEDADES DE TERCEIROS	56	6.781.758,79
2020	M20RXG7100N	20RX	INVESTIMENTO	EQUIPAMENTOS E MATERIAL PERMANENTE	EQUIPAMENTOS DE TIC - COMPUTADORES	56	722.236,00
2020	M4086G4100N	4086	INVESTIMENTO	OBRAS E INSTALACOES	BENFEITORIAS EM PROPRIEDADES DE TERCEIROS	56	14.530,61
2020	M4086G7100N	4086	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE SINALIZACAO VISUAL E OUTROS	56	20.861,00
2020	M4086G7100N	4086	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL	56	236.209,36
2020	M4086G7100N	4086	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	56	1.194.135,59
2020	M4086G7100N	4086	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	MANUTENCAO E CONSERVACAO DE BENS IMOVEIS	56	298.257,21
2020	M4086G7100N	4086	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	SERVICOS DE COPA E COZINHA	56	681.910,36
2020	M4086G7100N	4086	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	VIGILANCIA OSTENSIVA	56	485.610,86
2020	M4086G7100N	4086	INVESTIMENTO	EQUIPAMENTOS E MATERIAL PERMANENTE	APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.	56	140.200,00
2020	M4086G7100N	4086	INVESTIMENTO	EQUIPAMENTOS E MATERIAL PERMANENTE	APARELHOS DE MEDICAO E ORIENTACAO	56	12.703,33
2020	M4086G7100N	4086	INVESTIMENTO	EQUIPAMENTOS E MATERIAL PERMANENTE	EQUIPAMENTO DE PROTECAO, SEGURANCA E  SOCORRO	56	7.445,00
2020	MAC2018	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GAS E OUTROS MATERIAIS ENGARRAFADOS	56	888,81
2020	MAC2018	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE TELECOMUNICACOES	56	966,95
2020	MAC2018	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS TECNICOS PROFISSIONAIS	56	5.115,28
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS	56	2.906,15
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GAS E OUTROS MATERIAIS ENGARRAFADOS	56	96.004,32
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GENEROS DE ALIMENTACAO	56	32.400,00
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL DE PROTECAO E SEGURANCA	56	13.353,62
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ELETRICO E ELETRONICO	56	432,59
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL FARMACOLOGICO	56	508.919,31
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL HOSPITALAR	56	701.646,28
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL LABORATORIAL	56	419.983,94
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL ODONTOLOGICO	56	4.098,41
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUT.DE BENS IMOVEIS/INSTALACOES	56	40.128,78
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL P/ MANUTENCAO DE BENS MOVEIS	56	46.711,55
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL QUIMICO	56	42.524,73
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	PASSAGENS E DESPESAS COM LOCOMOCAO	TRANSPORTE DE SERVIDORES	56	87.448,23
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL	56	514.499,26
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	MANUTENCAO E CONSERVACAO DE BENS MOVEIS	56	193.189,74
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	VIGILANCIA OSTENSIVA	56	183.953,47
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	ENCARGOS FINANCEIROS INDEDUTIVEIS	56	129,69
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	FRETES E TRANSPORTES DE ENCOMENDAS	56	4.500,00
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	JUROS	56	351,17
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS	56	9.102,50
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO DE MAQUINAS E EQUIPAMENTOS	56	28.143,32
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	56	422.238,04
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUTENCAO E CONSERV. DE BENS IMOVEIS	56	10.933,93
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL	56	2.692,40
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV.MEDICO-HOSPITAL.,ODONTOL.E LABORATORIAIS	56	122.880,69
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICO DE INCINERACAO,DESTRUICAO E DEMOLICAO	56	34.397,44
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE AGUA E ESGOTO	56	4.454,08
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ANALISES E PESQUISAS CIENTIFICAS	56	7.501,44
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	56	335.405,57
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE TELECOMUNICACOES	56	15.717,94
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS JUDICIARIOS	56	225,35
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS TECNICOS PROFISSIONAIS	56	3.633,72
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE EQUIPAMENTOS DE TIC - IMPRESSORAS	56	957,18
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA	56	4.986,22
2020	MAC2019	8585	OUTRAS DESPESAS CORRENTES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	MULTAS INDEDUTIVEIS	56	182,92
2020	NDR000DRS20	4086	OUTRAS DESPESAS CORRENTES	DIARIAS - PESSOAL CIVIL	DIARIAS NO PAIS	56	1.099,96
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	56	272.811,73
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	56	62.744,82
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	DESPESAS DE EXERCICIOS ANTERIORES	OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS	56	36,58
2020	NF19AA00000	8585	OUTRAS DESPESAS CORRENTES	DESPESAS DE EXERCICIOS ANTERIORES	OUTROS SERVICOS DE TERCEIROS - PJ	56	412.154,67
2020	NF20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	56	243.189,97
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	GAS E OUTROS MATERIAIS ENGARRAFADOS	56	21.176,26
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	MATERIAL DE CONSUMO	MATERIAL QUIMICO	56	52.045,26
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	PASSAGENS E DESPESAS COM LOCOMOCAO	TRANSPORTE DE SERVIDORES	56	78.791,40
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	APOIO ADMINISTRATIVO, TECNICO E OPERACIONAL	56	1.734.922,29
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	LIMPEZA E CONSERVACAO	56	470.269,55
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	MANUTENCAO E CONSERVACAO DE BENS IMOVEIS	56	672.420,95
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	MANUTENCAO E CONSERVACAO DE BENS MOVEIS	56	120.004,68
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	SERVICOS DE COPA E COZINHA	56	1.048.120,53
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	LOCACAO DE MAO-DE-OBRA	VIGILANCIA OSTENSIVA	56	347.260,58
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	ENCARGOS FINANCEIROS INDEDUTIVEIS	56	187,43
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	FRETES E TRANSPORTES DE ENCOMENDAS	56	11.691,94
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	JUROS	56	1.707,01
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS	56	3.648,75
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	LOCACAO DE MAQUINAS E EQUIPAMENTOS	56	56.286,64
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS	56	448.055,02
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MANUTENCAO E CONSERV. DE BENS IMOVEIS	56	7.743,72
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	MULTAS INDEDUTIVEIS	56	910,95
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL	56	7.213,60
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERV.MEDICO-HOSPITAL.,ODONTOL.E LABORATORIAIS	56	25.400,02
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICO DE INCINERACAO,DESTRUICAO E DEMOLICAO	56	25.668,63
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE AGUA E ESGOTO	56	580.387,56
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ANALISES E PESQUISAS CIENTIFICAS	56	16.086,84
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE CONTROLE AMBIENTAL	56	15.287,85
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE ENERGIA ELETRICA	56	468.529,27
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	OUTROS SERVICOS DE TERCEIROS PJ - OP.INT.ORC.	SERVICOS DE TELECOMUNICACOES	56	8.583,01
2020	NM20AA00000	8585	OUTRAS DESPESAS CORRENTES	SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ	LOCACAO DE EQUIPAMENTOS DE TIC - IMPRESSORAS	56	2.871,54
